station,Date,Mean_TemperatureC,Mean_Humidity,Mean_Sea_Level_PressurehPa,Precipitationmm,CloudCover
ASP,2016-04-06,27,15,1015,0.0,NA
ASP,2016-04-07,24,38,1019,0.0,NA
ASP,2016-04-08,21,39,1020,0.0,NA
ASP,2016-04-09,23,32,1020,0.0,NA
ASP,2016-04-10,23,29,1021,0.0,NA
ASP,2016-04-11,21,25,1022,0.0,NA
ASP,2016-04-12,19,30,1022,0.0,NA
ASP,2016-04-13,18,32,1021,0.0,NA
ASP,2016-04-14,20,26,1020,0.0,NA
ASP,2016-04-15,23,23,1020,0.0,8
ASP,2016-04-16,21,22,1020,0.0,NA
ASP,2016-04-17,20,27,1019,0.0,NA
ASP,2016-04-18,20,28,1016,0.0,NA
ASP,2016-04-19,22,23,1014,0.0,NA
ASP,2016-04-20,24,19,1015,0.0,8
ASP,2016-04-21,25,24,1019,0.0,6
ASP,2016-04-22,23,33,1022,0.0,5
ASP,2016-04-23,19,41,1023,0.0,1
ASP,2016-04-24,18,32,1022,0.0,NA
ASP,2016-04-25,17,26,1021,0.0,NA
ASP,2016-04-26,20,24,1018,0.0,NA
ASP,2016-04-27,21,22,1016,0.0,NA
ASP,2016-04-28,21,22,1015,0.0,NA
ASP,2016-04-29,24,26,1014,0.0,NA
ASP,2016-04-30,24,35,1015,0.0,6
ASP,2016-05-01,22,36,1017,0.0,6
ASP,2016-05-02,18,58,1018,0.0,5
ASP,2016-05-03,21,51,1017,0.0,7
ASP,2016-05-04,19,36,1017,0.0,NA
ASP,2016-05-05,22,28,1016,0.0,6
ASP,2016-05-06,23,52,1015,0.51,7
ASP,2016-05-07,19,89,1012,7.11,7
ASP,2016-05-08,19,80,1008,14.99,6
ASP,2016-05-09,16,57,1016,0.0,NA
ASP,2016-05-10,14,69,1023,0.0,NA
ASP,2016-05-11,13,72,1025,0.0,6
ASP,2016-05-12,12,64,1023,0.0,1
ASP,2016-05-13,14,60,1023,0.0,NA
ASP,2016-05-14,14,53,1021,0.0,NA
ASP,2016-05-15,17,48,1020,0.0,NA
ASP,2016-05-16,18,42,1018,0.0,NA
ASP,2016-05-17,17,42,1019,0.0,NA
ASP,2016-05-18,16,54,1020,0.0,7
ASP,2016-05-19,16,51,1020,0.0,NA
ASP,2016-05-20,16,53,1019,0.0,7
ASP,2016-05-21,19,43,1017,0.0,4
ASP,2016-05-22,22,40,1017,0.0,6
ASP,2016-05-23,18,41,1022,0.0,7
ASP,2016-05-24,17,45,1019,0.0,3
ASP,2016-05-25,20,51,1015,0.0,1
ASP,2016-05-26,23,46,1014,0.0,4
ASP,2016-05-27,18,47,1019,0.0,6
ASP,2016-05-28,16,41,1019,0.0,6
ASP,2016-05-29,19,39,1017,0.51,5
ASP,2016-05-30,17,87,1019,8.89,6
ASP,2016-05-31,19,78,1020,0.0,6
ASP,2016-06-01,18,77,1020,0.0,4
ASP,2016-06-02,18,88,1018,3.05,7
ASP,2016-06-03,13,92,1019,0.0,7
ASP,2016-06-04,11,83,1019,0.0,6
ASP,2016-06-05,14,61,1015,0.0,6
ASP,2016-06-06,17,72,1015,0.0,7
ASP,2016-06-07,21,56,1012,0.0,6
ASP,2016-06-08,18,61,1013,0.0,5
ASP,2016-06-09,11,59,1022,0.0,3
ASP,2016-06-10,11,66,1026,0.0,8
ASP,2016-06-11,11,64,1028,0.0,6
ASP,2016-06-12,10,63,1029,0.0,5
ASP,2016-06-13,9,65,1025,0.0,NA
ASP,2016-06-14,13,69,1023,0.0,4
ASP,2016-06-15,17,70,1021,0.0,4
ASP,2016-06-16,20,60,1017,5.08,5
ASP,2016-06-17,18,88,1015,10.92,5
ASP,2016-06-18,13,84,1016,0.0,7
ASP,2016-06-19,11,69,1018,0.25,6
ASP,2016-06-20,12,63,1016,0.0,NA
ASP,2016-06-21,16,47,1014,0.0,NA
ASP,2016-06-22,16,58,1015,0.0,7
ASP,2016-06-23,19,57,1015,0.0,7
ASP,2016-06-24,14,59,1021,0.0,7
ASP,2016-06-25,13,59,1019,0.0,7
ASP,2016-06-26,11,87,1018,0.25,7
ASP,2016-06-27,9,71,1023,0.0,2
ASP,2016-06-28,8,66,1025,0.25,2
ASP,2016-06-29,12,45,1022,0.0,NA
ASP,2016-06-30,15,45,1021,0.0,7
ASP,2016-07-01,12,64,1026,0.0,7
ASP,2016-07-02,10,63,1027,0.0,7
ASP,2016-07-03,9,67,1023,0.0,NA
ASP,2016-07-04,15,54,1019,0.0,4
ASP,2016-07-05,9,72,1024,0.0,6
ASP,2016-07-06,8,58,1024,0.0,4
ASP,2016-07-07,13,47,1021,0.0,6
ASP,2016-07-08,14,46,1019,0.0,3
ASP,2016-07-09,18,34,1016,0.0,NA
ASP,2016-07-10,20,38,1014,0.0,4
ASP,2016-07-11,16,46,1017,0.0,5
ASP,2016-07-12,11,47,1023,0.0,4
ASP,2016-07-13,6,57,1028,0.0,6
ASP,2016-07-14,6,37,1029,0.0,1
ASP,2016-07-15,4,31,1028,0.0,NA
ASP,2016-07-16,6,26,1025,0.0,NA
ASP,2016-07-17,8,42,1022,0.0,NA
ASP,2016-07-18,12,64,1019,0.0,5
ASP,2016-07-19,15,70,1018,0.0,6
ASP,2016-07-20,17,68,1018,0.0,3
ASP,2016-07-21,18,53,1017,0.0,NA
ASP,2016-07-22,20,42,1016,0.0,NA
ASP,2016-07-23,14,40,1019,0.0,7
ASP,2016-07-24,13,40,1020,0.0,7
ASP,2016-07-25,11,41,1022,0.0,7
ASP,2016-07-26,12,39,1022,0.0,8
ASP,2016-07-27,10,46,1026,0.0,NA
ASP,2016-07-28,10,51,1026,0.0,NA
ASP,2016-07-29,11,44,1023,0.0,NA
ASP,2016-07-30,13,36,1021,0.0,NA
ASP,2016-07-31,17,29,1017,0.0,NA
ASP,2016-08-01,13,34,1017,0.0,7
ASP,2016-08-02,9,43,1024,0.0,2
ASP,2016-08-03,7,34,1025,0.0,NA
ASP,2016-08-04,7,34,1025,0.0,NA
ASP,2016-08-05,8,29,1023,0.0,NA
ASP,2016-08-06,10,26,1021,0.0,NA
ASP,2016-08-07,13,31,1020,0.0,NA
ASP,2016-08-08,15,30,1019,0.0,NA
ASP,2016-08-09,19,23,1017,0.0,5
ASP,2016-08-10,18,33,1019,0.0,6
ASP,2016-08-11,12,36,1023,0.0,6
ASP,2016-08-12,15,34,1020,0.0,NA
ASP,2016-08-13,17,21,1022,0.0,6
ASP,2016-08-14,16,28,1024,0.0,7
ASP,2016-08-15,14,26,1023,0.0,4
ASP,2016-08-16,14,31,1021,0.0,NA
ASP,2016-08-17,16,33,1020,0.0,NA
ASP,2016-08-18,17,33,1015,0.0,3
ASP,2016-08-19,16,30,1018,0.0,5
ASP,2016-08-20,11,28,1019,0.0,3
ASP,2016-08-21,16,54,1013,3.05,6
ASP,2016-08-22,13,77,1010,0.0,5
ASP,2016-08-23,11,88,1011,0.0,7
ASP,2016-08-24,11,54,1017,0.0,3
ASP,2016-08-25,11,39,1018,0.0,4
ASP,2016-08-26,10,45,1022,0.0,NA
ASP,2016-08-27,13,34,1020,0.0,NA
ASP,2016-08-28,21,21,1015,0.0,3
ASP,2016-08-29,21,29,1013,0.0,7
ASP,2016-08-30,18,86,1016,11.94,7
ASP,2016-08-31,18,76,1018,0.25,6
ASP,2016-09-01,19,77,1011,0.76,6
ASP,2016-09-02,13,73,1014,0.0,7
ASP,2016-09-03,13,68,1020,0.0,6
ASP,2016-09-04,13,54,1024,0.0,4
ASP,2016-09-05,13,53,1023,0.0,NA
ASP,2016-09-06,14,44,1022,0.0,NA
ASP,2016-09-07,19,43,1019,0.0,NA
ASP,2016-09-08,22,38,1016,0.0,5
ASP,2016-09-09,17,29,1020,0.0,NA
ASP,2016-09-10,14,36,1019,0.0,NA
ASP,2016-09-11,20,28,1016,0.0,5
ASP,2016-09-12,22,29,1015,0.0,6
ASP,2016-09-13,18,48,1015,2.03,6
ASP,2016-09-14,11,78,1018,1.02,6
ASP,2016-09-15,14,59,1017,0.0,6
ASP,2016-09-16,18,61,1015,2.03,5
ASP,2016-09-17,21,71,1014,11.94,6
ASP,2016-09-18,13,54,1017,0.25,6
ASP,2016-09-19,17,71,1010,9.91,5
ASP,2016-09-20,17,55,1012,0.0,5
ASP,2016-09-21,13,49,1019,0.0,NA
ASP,2016-09-22,15,47,1018,0.0,NA
ASP,2016-09-23,18,38,1011,0.0,6
ASP,2016-09-24,20,47,1010,0.76,5
ASP,2016-09-25,18,43,1014,0.0,NA
ASP,2016-09-26,19,53,1014,3.05,7
ASP,2016-09-27,19,68,1014,0.0,6
ASP,2016-09-28,21,65,1010,0.0,7
ASP,2016-09-29,16,19,1013,0.0,NA
ASP,2016-09-30,16,30,1013,0.0,NA
